Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  39687, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9278, Model: 2, Candidate: 2, Correct? Yes
Position:  10985, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 127540, Model: 2, Candidate: 2, Correct? Yes
Position: 245686, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  22478, Model: 2, Candidate: 2, Correct? Yes
Position: 241780, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  32802, Model: 2, Candidate: 2, Correct? Yes
Position: 112971, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 147993, Model: 2, Candidate: 2, Correct? Yes
Position: 158598, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  41611, Model: 2, Candidate: 2, Correct? Yes
Position: 206111, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  51892, Model: 2, Candidate: 2, Correct? Yes
Position: 252339, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34236, Model: 2, Candidate: 2, Correct? Yes
Position:  71728, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 172692, Model: 2, Candidate: 2, Correct? Yes
Position: 203645, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8785, Model: 2, Candidate: 2, Correct? Yes
Position:  47354, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  83052, Model: 2, Candidate: 2, Correct? Yes
Position: 149471, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 107369, Model: 2, Candidate: 2, Correct? Yes
Position: 118871, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  30621, Model: 2, Candidate: 2, Correct? Yes
Position: 188801, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  15975, Model: 2, Candidate: 2, Correct? Yes
Position:  25149, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34442, Model: 2, Candidate: 2, Correct? Yes
Position: 157537, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 135547, Model: 2, Candidate: 2, Correct? Yes
Position: 181642, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  23906, Model: 2, Candidate: 2, Correct? Yes
Position:  31856, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 161794, Model: 2, Candidate: 2, Correct? Yes
Position: 203226, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  45520, Model: 2, Candidate: 2, Correct? Yes
Position: 100016, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  11543, Model: 2, Candidate: 2, Correct? Yes
Position:  88715, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 118846, Model: 2, Candidate: 2, Correct? Yes
Position: 187286, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1327, Model: 2, Candidate: 2, Correct? Yes
Position:   2146, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 119182, Model: 2, Candidate: 2, Correct? Yes
Position: 206322, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  69194, Model: 2, Candidate: 2, Correct? Yes
Position:  69261, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  86474, Model: 2, Candidate: 2, Correct? Yes
Position: 180616, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   5141, Model: 2, Candidate: 2, Correct? Yes
Position:   9964, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  29795, Model: 2, Candidate: 2, Correct? Yes
Position: 104019, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  82335, Model: 2, Candidate: 2, Correct? Yes
Position: 125888, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4325, Model: 2, Candidate: 2, Correct? Yes
Position:  20983, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  16948, Model: 2, Candidate: 2, Correct? Yes
Position: 121651, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  23469, Model: 2, Candidate: 2, Correct? Yes
Position: 215873, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9805, Model: 2, Candidate: 2, Correct? Yes
Position:  84898, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  64344, Model: 2, Candidate: 2, Correct? Yes
Position: 206334, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  44950, Model: 2, Candidate: 2, Correct? Yes
Position: 259223, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  14083, Model: 2, Candidate: 2, Correct? Yes
Position:  80034, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  29337, Model: 2, Candidate: 2, Correct? Yes
Position:  40677, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 104572, Model: 2, Candidate: 2, Correct? Yes
Position: 118477, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6039, Model: 2, Candidate: 2, Correct? Yes
Position: 182658, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  19813, Model: 2, Candidate: 2, Correct? Yes
Position: 116698, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  20483, Model: 2, Candidate: 2, Correct? Yes
Position: 210479, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  25420, Model: 2, Candidate: 2, Correct? Yes
Position: 106391, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  41379, Model: 2, Candidate: 2, Correct? Yes
Position: 103114, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  27243, Model: 2, Candidate: 2, Correct? Yes
Position:  87135, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 221014, Model: 2, Candidate: 2, Correct? Yes
Position: 241087, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  62606, Model: 2, Candidate: 2, Correct? Yes
Position: 117896, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  18070, Model: 2, Candidate: 2, Correct? Yes
Position:  24494, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9853, Model: 2, Candidate: 2, Correct? Yes
Position: 141744, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9205, Model: 2, Candidate: 2, Correct? Yes
Position:  57212, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  74739, Model: 2, Candidate: 2, Correct? Yes
Position: 135374, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34155, Model: 2, Candidate: 2, Correct? Yes
Position: 130140, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 137688, Model: 2, Candidate: 2, Correct? Yes
Position: 140085, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  26146, Model: 2, Candidate: 2, Correct? Yes
Position: 220585, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  43322, Model: 2, Candidate: 2, Correct? Yes
Position: 213642, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1792, Model: 2, Candidate: 2, Correct? Yes
Position:  59074, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 121397, Model: 2, Candidate: 2, Correct? Yes
Position: 130875, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  20498, Model: 2, Candidate: 2, Correct? Yes
Position: 103367, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 160282, Model: 2, Candidate: 2, Correct? Yes
Position: 227853, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  88885, Model: 2, Candidate: 2, Correct? Yes
Position: 185533, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 121192, Model: 2, Candidate: 2, Correct? Yes
Position: 173341, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  52469, Model: 2, Candidate: 2, Correct? Yes
Position: 160963, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1138, Model: 2, Candidate: 2, Correct? Yes
Position:   2926, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  86430, Model: 2, Candidate: 2, Correct? Yes
Position: 100719, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9911, Model: 2, Candidate: 2, Correct? Yes
Position:  32707, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 124280, Model: 2, Candidate: 2, Correct? Yes
Position: 230604, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  20346, Model: 2, Candidate: 2, Correct? Yes
Position: 212222, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  56106, Model: 2, Candidate: 2, Correct? Yes
Position: 121345, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4851, Model: 2, Candidate: 2, Correct? Yes
Position:   7275, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  75832, Model: 2, Candidate: 2, Correct? Yes
Position:  86582, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 121608, Model: 2, Candidate: 2, Correct? Yes
Position: 220887, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2410, Model: 2, Candidate: 2, Correct? Yes
Position:  26969, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  82755, Model: 2, Candidate: 2, Correct? Yes
Position: 153066, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  39255, Model: 2, Candidate: 2, Correct? Yes
Position:  64741, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  67110, Model: 2, Candidate: 2, Correct? Yes
Position:  74675, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  91913, Model: 2, Candidate: 2, Correct? Yes
Position: 171620, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  46143, Model: 2, Candidate: 2, Correct? Yes
Position: 152606, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7672, Model: 2, Candidate: 2, Correct? Yes
Position:  14965, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 127949, Model: 2, Candidate: 2, Correct? Yes
Position: 255898, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  21737, Model: 2, Candidate: 2, Correct? Yes
Position:  38059, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  10336, Model: 2, Candidate: 2, Correct? Yes
Position:  11472, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  57717, Model: 2, Candidate: 2, Correct? Yes
Position: 194542, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34471, Model: 2, Candidate: 2, Correct? Yes
Position: 105120, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  30195, Model: 2, Candidate: 2, Correct? Yes
Position:  51715, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  26945, Model: 2, Candidate: 2, Correct? Yes
Position: 133530, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  38575, Model: 2, Candidate: 2, Correct? Yes
Position:  71168, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  10520, Model: 2, Candidate: 2, Correct? Yes
Position:  21810, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  38545, Model: 2, Candidate: 2, Correct? Yes
Position: 181892, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  86077, Model: 2, Candidate: 2, Correct? Yes
Position: 228475, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  14034, Model: 2, Candidate: 2, Correct? Yes
Position:  31507, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 198660, Model: 2, Candidate: 2, Correct? Yes
Position: 234763, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2103, Model: 2, Candidate: 2, Correct? Yes
Position:  26878, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  11013, Model: 2, Candidate: 2, Correct? Yes
Position:  11424, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1614, Model: 2, Candidate: 2, Correct? Yes
Position:  18613, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  29725, Model: 2, Candidate: 2, Correct? Yes
Position: 157528, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  20641, Model: 2, Candidate: 2, Correct? Yes
Position:  31639, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7000, Model: 2, Candidate: 2, Correct? Yes
Position:  63192, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  83881, Model: 2, Candidate: 2, Correct? Yes
Position: 130552, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3009, Model: 2, Candidate: 2, Correct? Yes
Position:  17780, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  10622, Model: 2, Candidate: 2, Correct? Yes
Position:  18564, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4364, Model: 2, Candidate: 2, Correct? Yes
Position:  58420, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  83268, Model: 2, Candidate: 2, Correct? Yes
Position: 243584, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  56337, Model: 2, Candidate: 2, Correct? Yes
Position: 187870, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 212798, Model: 2, Candidate: 2, Correct? Yes
Position: 255106, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  20740, Model: 2, Candidate: 2, Correct? Yes
Position: 147821, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  71928, Model: 2, Candidate: 2, Correct? Yes
Position: 195207, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 203710, Model: 2, Candidate: 2, Correct? Yes
Position: 227598, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 233350, Model: 2, Candidate: 2, Correct? Yes
Position: 245665, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:    215, Model: 2, Candidate: 2, Correct? Yes
Position:   1785, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 142110, Model: 2, Candidate: 2, Correct? Yes
Position: 244200, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  16623, Model: 2, Candidate: 2, Correct? Yes
Position:  58807, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  47844, Model: 2, Candidate: 2, Correct? Yes
Position:  66170, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 165251, Model: 2, Candidate: 2, Correct? Yes
Position: 239876, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  17744, Model: 2, Candidate: 2, Correct? Yes
Position:  28168, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  33346, Model: 2, Candidate: 2, Correct? Yes
Position: 116845, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  39506, Model: 2, Candidate: 2, Correct? Yes
Position: 146823, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7579, Model: 2, Candidate: 2, Correct? Yes
Position: 136464, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 102368, Model: 2, Candidate: 2, Correct? Yes
Position: 255496, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  26517, Model: 2, Candidate: 2, Correct? Yes
Position:  29452, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  61951, Model: 2, Candidate: 2, Correct? Yes
Position: 216392, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6152, Model: 2, Candidate: 2, Correct? Yes
Position:  10785, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  18624, Model: 2, Candidate: 2, Correct? Yes
Position:  35570, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  14832, Model: 2, Candidate: 2, Correct? Yes
Position: 109397, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  69738, Model: 2, Candidate: 2, Correct? Yes
Position: 215261, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1457, Model: 2, Candidate: 2, Correct? Yes
Position:  21227, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1831, Model: 2, Candidate: 2, Correct? Yes
Position:   8352, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 127175, Model: 2, Candidate: 2, Correct? Yes
Position: 211012, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 158314, Model: 2, Candidate: 2, Correct? Yes
Position: 202034, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6004, Model: 2, Candidate: 2, Correct? Yes
Position:   9101, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1507, Model: 2, Candidate: 2, Correct? Yes
Position: 184256, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6759, Model: 2, Candidate: 2, Correct? Yes
Position:  14790, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  35785, Model: 2, Candidate: 2, Correct? Yes
Position:  39068, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  58872, Model: 2, Candidate: 2, Correct? Yes
Position: 197200, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 153850, Model: 2, Candidate: 2, Correct? Yes
Position: 213445, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4235, Model: 2, Candidate: 2, Correct? Yes
Position:  18736, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  83924, Model: 2, Candidate: 2, Correct? Yes
Position: 141782, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  45192, Model: 2, Candidate: 2, Correct? Yes
Position:  55006, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3047, Model: 2, Candidate: 2, Correct? Yes
Position:   5760, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 193851, Model: 2, Candidate: 2, Correct? Yes
Position: 196445, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9848, Model: 2, Candidate: 2, Correct? Yes
Position:  13442, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  45012, Model: 2, Candidate: 2, Correct? Yes
Position: 156194, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1816, Model: 2, Candidate: 2, Correct? Yes
Position:  35562, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  91998, Model: 2, Candidate: 2, Correct? Yes
Position:  96316, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7374, Model: 2, Candidate: 2, Correct? Yes
Position:  31662, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 184229, Model: 2, Candidate: 2, Correct? Yes
Position: 205654, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  74618, Model: 2, Candidate: 2, Correct? Yes
Position: 231364, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2548, Model: 2, Candidate: 2, Correct? Yes
Position:  22710, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  75994, Model: 2, Candidate: 2, Correct? Yes
Position: 109555, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  10530, Model: 2, Candidate: 2, Correct? Yes
Position:  40709, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 130277, Model: 2, Candidate: 2, Correct? Yes
Position: 184419, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  93984, Model: 2, Candidate: 2, Correct? Yes
Position: 228550, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  61707, Model: 2, Candidate: 2, Correct? Yes
Position:  88966, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 117894, Model: 2, Candidate: 2, Correct? Yes
Position: 241410, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 184126, Model: 2, Candidate: 2, Correct? Yes
Position: 185816, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  49746, Model: 2, Candidate: 2, Correct? Yes
Position:  53603, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  17725, Model: 2, Candidate: 2, Correct? Yes
Position: 131239, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 181336, Model: 2, Candidate: 2, Correct? Yes
Position: 221052, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2232, Model: 2, Candidate: 2, Correct? Yes
Position:  52715, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 118241, Model: 2, Candidate: 2, Correct? Yes
Position: 142254, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 140449, Model: 2, Candidate: 2, Correct? Yes
Position: 160642, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7309, Model: 2, Candidate: 2, Correct? Yes
Position:  38152, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  36290, Model: 2, Candidate: 2, Correct? Yes
Position:  44065, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  36978, Model: 2, Candidate: 2, Correct? Yes
Position: 138150, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9712, Model: 2, Candidate: 2, Correct? Yes
Position:  18629, Model: 3, Candidate: 3, Correct? Yes
